amt,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos,city_has_info,gender_M,device_os_Linux,device_os_Windows,device_os_X11,device_os_macOS,device_os_other,category_Apparel,category_Electronics,category_Entertainment,category_Groceries,category_Travel,age_category_Adult,age_category_Middle Age,age_category_Senior,age_category_Young Adult,job_Artist,job_Clerk,job_Doctor,job_Engineer,job_Lawyer,job_Nurse,job_Teacher,city_Chicago,city_Houston,city_Los Angeles,city_New York,city_Phoenix,city_Test City
0.41593346026656,0.222222222222222,1.0,0.0052593349084782,0.0,0.356895867892209,0.5,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.609900791662491,0.0,1.0,0.0034665580150544,1.0,0.35689586789221,1.0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0578013829040986,0.0,0.97,0.0,0.900968867902419,0.801937735804838,1.0,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.393165647860507,0.0,1.0,0.0048838427600072,0.5,1.0,1.0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.756147910612286,0.0,1.0,0.0034328362235437,1.0,0.35689586789221,0.0,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.875398336506664,0.111111111111111,1.0,0.0028026602446886,1.0,0.35689586789221,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.081511173464275,0.0,1.0,0.0091871648791588,0.0990311320975808,0.801937735804838,0.0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.379316564786051,0.222222222222222,1.0,0.0099353671283011,1.0,0.35689586789221,1.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.674235895380299,0.222222222222222,1.0,0.0081700313427191,1.0,0.35689586789221,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.961920032067341,0.0,1.0,0.0136038765222649,0.0990311320975808,0.801937735804838,0.5,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.345625814209841,0.0,1.0,0.0030186483193143,0.0990311320975808,0.801937735804838,0.0,0.5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.267922637538831,0.0,1.0,0.0346785208880364,1.0,0.35689586789221,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.771620402845977,0.0,1.0,0.0017870020366276,0.0,0.356895867892209,0.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.973925243010322,0.0,1.0,0.0095243827942652,0.722520933956314,5.55111512312578e-17,0.5,1.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.878043892173564,0.111111111111111,1.0,0.0020601907001031,0.900968867902419,0.801937735804838,0.5,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.192203627617998,0.0,1.0,0.0066936070059045,0.900968867902419,0.801937735804838,0.5,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.326926545746067,0.0,1.0,0.212751330619741,0.0990311320975808,0.801937735804838,0.0,0.5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.324100611283696,0.0,1.0,0.0074126399053901,0.0,0.356895867892209,0.5,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0745164846176972,0.0,1.0,0.0934897046527473,1.0,0.35689586789221,1.0,0.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.295340214450346,0.111111111111111,1.0,0.001303979525477,1.0,0.35689586789221,0.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.109850686441527,0.333333333333333,1.0,0.0001849218741964,0.277479066043686,0.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.496542739753482,0.333333333333333,1.0,0.0065442194695123,0.277479066043686,0.0,0.5,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.137188094999499,0.0,1.0,0.0008913091018656,0.5,1.0,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.11307746267161,0.0,1.0,0.0224508728295601,0.5,1.0,0.5,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.27970738550957,0.0,1.0,0.0109267456464746,1.0,0.35689586789221,1.0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.115382302835956,0.111111111111111,1.0,0.0056629847528605,0.0990311320975808,0.801937735804838,0.5,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.52704679827638,0.111111111111111,1.0,0.0030543512660762,0.277479066043686,0.0,0.5,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.28103016334302,0.0,1.0,0.0561609460176503,0.0990311320975808,0.801937735804838,0.0,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.905441426996693,0.0,1.0,0.0085823645484154,0.0990311320975808,0.801937735804838,0.0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.142819921835855,0.0,1.0,0.0122765868084061,0.0,0.356895867892209,0.0,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.105441426996693,0.0,1.0,0.075962466297177,0.0990311320975808,0.801937735804838,0.5,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.99867722216655,0.0,1.0,0.0015240142150839,0.722520933956314,5.55111512312578e-17,0.5,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.831786752179577,0.0,1.0,0.0015788964307675,0.0,0.356895867892209,1.0,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.895861308748372,0.0,1.0,0.0893339153714548,0.5,1.0,0.5,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.66048702274777,0.0,1.0,0.0459838357964573,1.0,0.35689586789221,1.0,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.345705982563383,0.111111111111111,1.0,0.0018646886138202,1.0,0.35689586789221,1.0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.228339512977252,0.111111111111111,1.0,0.0020870838288329,0.0,0.356895867892209,0.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.825453452249724,0.222222222222222,1.0,0.0023608204714205,0.277479066043686,0.0,0.5,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.330193406152921,0.0,1.0,0.0010326455605345,0.722520933956314,5.55111512312578e-17,0.5,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.899689347630023,0.0,1.0,0.0011313239529425,0.5,1.0,0.5,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.228239302535324,0.0,1.0,0.0089109834066866,0.5,1.0,1.0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.844252931155426,0.0,1.0,0.311855587102291,0.722520933956314,5.55111512312578e-17,0.0,0.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.577592945184888,0.333333333333333,1.0,0.0129424657340231,0.722520933956314,5.55111512312578e-17,0.5,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.182002204629722,0.222222222222222,1.0,0.0004500173077094,0.5,1.0,0.5,1.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.163623609580118,0.111111111111111,1.0,0.002370431182001,0.0,0.356895867892209,0.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.696442529311554,0.111111111111111,1.0,0.00999332645746,0.722520933956314,5.55111512312578e-17,0.5,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.506283194708889,0.0,1.0,0.0075858013047972,0.0990311320975808,0.801937735804838,0.5,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0728730333700772,0.0,1.0,0.021580681999628,0.722520933956314,5.55111512312578e-17,0.5,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0090991081270668,0.111111111111111,1.0,0.0032662084212418,1.0,0.35689586789221,0.5,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.880308648161138,0.0,1.0,0.186132570816184,0.0990311320975808,0.801937735804838,0.5,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.882954203828039,0.0,1.0,0.0008322959667219,0.0990311320975808,0.801937735804838,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.861469085078665,0.0,1.0,0.124660695549044,0.900968867902419,0.801937735804838,0.5,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.252830944984467,0.0,1.0,0.000626045059395,0.5,1.0,1.0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.887042789858703,0.0,1.0,0.0052451296038043,1.0,0.35689586789221,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.107425593746868,0.0,1.0,0.0010697395311962,0.5,1.0,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.464355145806193,0.0,1.0,0.140435876074439,0.5,1.0,1.0,0.5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.900591241607375,0.0,1.0,0.0078537209383493,1.0,0.35689586789221,1.0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.720072151518188,0.111111111111111,1.0,0.0022284202875018,0.277479066043686,0.0,1.0,0.5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.110973043391121,0.0,1.0,0.017117729349913,0.277479066043686,0.0,1.0,0.5,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.36023649664295,0.111111111111111,1.0,0.0028823701293719,0.5,1.0,1.0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.450105220964024,0.0,0.83,0.0,0.0990311320975808,0.801937735804838,0.5,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.437659084076561,0.0,1.0,0.0047458784804893,0.277479066043686,0.0,0.5,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.228399639242409,0.0,1.0,0.0643042106883579,0.277479066043686,0.0,0.5,1.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.903717807395531,0.111111111111111,1.0,0.0006809694273179,0.0990311320975808,0.801937735804838,0.5,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.67591943080469,0.444444444444444,1.0,0.0076490296638797,0.277479066043686,0.0,0.0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.842509269465878,0.222222222222222,1.0,0.0018836992737843,0.0,0.356895867892209,1.0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.498085980559174,0.333333333333333,1.0,0.0184053538065074,0.277479066043686,0.0,1.0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.889988976851388,0.0,1.0,0.0004968484456698,0.0990311320975808,0.801937735804838,0.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.950656378394629,0.0,1.0,0.0431235534405248,0.277479066043686,0.0,1.0,0.5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.905341216554765,0.333333333333333,1.0,0.0143529639684344,0.277479066043686,0.0,0.0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.878023850085179,0.111111111111111,1.0,0.032217631000308,0.900968867902419,0.801937735804838,0.5,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.414510471991181,0.0,1.0,0.008706502893414,0.5,1.0,0.0,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.210401843872131,0.222222222222222,1.0,0.0123231228806908,0.0990311320975808,0.801937735804838,0.0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.320112235694959,0.0,1.0,0.0029737561843658,0.277479066043686,0.0,0.5,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.343641647459665,0.0,1.0,0.0189470943871258,0.5,1.0,0.5,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.231446036677022,0.111111111111111,1.0,0.0052140212511357,0.722520933956314,5.55111512312578e-17,0.5,1.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.488606072752781,0.0,1.0,0.119747430525944,0.900968867902419,0.801937735804838,0.5,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.589437819420784,0.111111111111111,1.0,0.0009288245949211,0.900968867902419,0.801937735804838,0.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.947609980960016,0.0,1.0,0.0973540955031485,0.722520933956314,5.55111512312578e-17,1.0,0.5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.849263453251829,0.0,1.0,0.159115472350407,0.722520933956314,5.55111512312578e-17,1.0,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.797895580719511,0.333333333333333,1.0,0.0180847860259594,1.0,0.35689586789221,0.5,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0789858703276881,0.444444444444444,1.0,0.0065731359057327,0.5,1.0,0.5,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.155526605872332,0.111111111111111,1.0,0.0133746104922319,0.900968867902419,0.801937735804838,0.5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.480188395630825,0.333333333333333,1.0,0.0029437437899213,0.0990311320975808,0.801937735804838,0.0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.286120853792965,0.0,1.0,0.0962524888789747,0.5,1.0,1.0,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.709329592143501,0.0,1.0,0.0627960035630445,0.277479066043686,0.0,0.5,1.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.820803687744263,0.0,1.0,0.0018544034674094,0.5,1.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.525323178675218,0.0,0.95,0.0,0.277479066043686,0.0,0.5,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.451468082974246,0.111111111111111,1.0,0.0007141010874771,0.900968867902419,0.801937735804838,0.5,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
